0,pop,rap,rock,urbano latino,hip hop,trap latino,dance pop,reggaeton,modern rock,latin pop,classic rock,musica mexicana,pov: indie,permanent wave,alternative metal,corrido,trap,filmi,nueva musica mexicana,k-pop,album rock,edm,contemporary country,soft rock,pop rap,norteno,pop dance,hard rock,sierreno,canadian pop,sad sierreno,mellow gold,uk pop,nu metal,desi pop,country,melodic rap,post-grunge,modern bollywood,banda,alternative rock,sertanejo universitario,art pop,singer-songwriter,country road,atl hip hop,colombian pop,corridos tumbados,french hip hop,urban contemporary,alt z,reggaeton colombiano,arrocha,pop urbaine,southern hip hop,mexican pop,indietronica,sertanejo,latin alternative,gangster rap,k-pop girl group,pop punk,j-pop,rock en espanol,new wave pop,ranchera,german hip hop,chicago rap,k-pop boy group,soul,heartland rock,electro house,neo mellow,italian pop,latin hip hop,latin arena pop,agronejo,latin rock,electropop,pop rock,canadian hip hop,uk dance,conscious hip hop,rap metal,new wave,house,indonesian pop,modern alternative rock,toronto rap,folk rock,indie rock,trap argentino,new romantic,metal,bedroom pop,east coast hip hop,indie pop,italian hip hop,afrobeats,post-teen pop,west coast rap,turkish pop,slap house,miami hip hop,boy band,spanish pop,cloud rap,trap brasileiro,glam metal,punjabi pop,modern country pop,neo soul,hoerspiel,stomp and holler,progressive house,glam rock,progressive electro house,puerto rican pop,country rock,viral pop,rage rap,underground hip hop,piano rock,talent show,synthpop,nigerian pop,dark trap,punk,swedish pop,rap francais,desi hip hop,argentine rock,tropical,psychedelic rock,ccm,big room,grupera,garage rock,tropical house,opm,italian adult pop,detroit hip hop,hip pop,art rock,german pop,modern country rock,sped up,metropopolis,argentine hip hop,europop,mpb,sleep,folk,adult standards,yacht rock,urbano espanol,dance rock,anime,mexican hip hop,brostep,indie folk,chamber pop,british soul,trap triste,disco,polish hip hop,j-rock,metalcore,emo rap,gen z singer-songwriter,folk-pop,indie soul,mexican rock,classical,uk hip hop,pluggnb,blues rock,grunge,christian music,funk metal,reggaeton flow,vocal jazz,drift phonk,turkish rock,alternative hip hop,trap boricua,funk carioca,memphis hip hop,mariachi,melodic metalcore,pop nacional,trap italiana,salsa,dirty south rap,electronica,pop soul,beatlesque,british invasion,pagode,pop reggaeton,dfw rap,indie poptimism,funk,melancholia,soundtrack,g funk,australian pop,rap conscient,queens hip hop,worship,hardcore hip hop,french pop,christian alternative rock,mandopop,outlaw country,quiet storm,brazilian gospel,trap queen,bolero,rain,rock-and-roll,orchestral soundtrack,cantautor,motown,classic soul,japanese teen pop,bachata,progressive rock,eurodance,cali rap,new orleans rap,funk rock,brazilian rock,barbadian pop,emo,white noise,reggae fusion,dream pop,australian dance,gruperas inmortales,brazilian hip hop,spanish hip hop,florida rap,pagode novo,funk mtg,chanson,dutch house,drill,neo-synthpop,pop venezolano,trance,funk rj,gym phonk,neon pop punk,dancehall,brooklyn drill,pixel,turkish hip hop,russian hip hop,classic texas country,north carolina hip hop,k-rap,industrial metal,classic oklahoma country,movie tunes,plugg,sheffield indie,anime rock,britpop,baroque pop,sertanejo pop,indian instrumental,country dawn,atl trap,downtempo,urbano chileno,latin viral pop,tamil pop,australian rock,old school thrash,latin christian,escape room,thrash metal,symphonic rock,chicago drill,girl group,reggae,dutch edm,pop argentino,punjabi hip hop,southern rock,dutch hip hop,turkish trap,sophisti-pop,rap rock,modern blues rock,polish trap,pittsburgh rap,candy pop,lilith,canadian rock,aesthetic rap,melodic drill,otacore,thai pop,shoegaze,new americana,philly rap,kleine hoerspiel,rap latina,sad lo-fi,rockabilly,compositional ambient,trip hop,alternative dance,phonk brasileiro,modern indie pop,screamo,neo-psychedelic,lo-fi study,la indie,afropop,funk paulista,roots reggae,chill house,acoustic pop,nyc rap,musica chihuahuense,nova mpb,bossa nova,afrofuturism,world worship,madchester,socal pop punk,merseybeat,funk consciente,groove metal,classic italian pop,spanish pop rock,power metal,rock nacional brasileiro,pixie,industrial rock,rap marseille,tennessee hip hop,lo-fi indie,tejano,ska argentino,dutch pop,german dance,sad rap,lounge,filter house,german techno,vapor trap,danish pop,trap funk,indie pop rap,florida drill,german metal,easy listening,cancion melodica,tech house,hyperpop,baton rouge rap,classic country pop,pop flamenco,pop edm,children's music,classic bollywood,irish rock,color noise,swedish hip hop,forro,rap conciencia,lo-fi beats,roots rock,uk post-punk,rap canario,german rock,adoracao,grime,show tunes,lullaby,ohio hip hop,skate punk,kentucky hip hop,sufi,jazz,speed metal,broadway,country pop,drill espanol,southern soul,meme rap,samba,la pop,spanish rock,neo-classical,urbano mexicano,australian hip hop,tollywood,rap napoletano,turkish alt pop,noise pop,flamenco urbano,hollywood,russian pop,v-pop,cumbia villera,new jack swing,new french touch,brooklyn indie,norwegian pop,electric blues,indie hip hop,deep house,hamburg hip hop,swedish electropop,swedish trap pop,electro latino,uk alternative pop,canadian trap,cumbia sonidera,pop emo,industrial,cloud rap francais,japanese singer-songwriter,complextro,british blues,salsa puertorriquena,turbo folk,deep underground hip hop,mollywood,czsk hip hop,french indie pop,latin worship,healing hz,vallenato,indonesian singer-songwriter,glitchcore,weirdcore,country rap,oxford indie,gym hardstyle,pakistani hip hop,neue deutsche harte,video game music,azontobeats,environmental,uk metalcore,symphonic metal,canadian singer-songwriter,new rave,jam band,electro,meme,electronic trap,classic j-pop,arrochadeira,jazz blues,french rock,bow pop,ambient pop,dreamo,tamil hip hop,coverchill,hare krishna,nigerian hip hop,stutter house,brazilian reggae,indonesian pop rock,bachata dominicana,cantopop,mexican indie,edmonton indie,classic swedish pop,background piano,bubblegrunge,chillhop,blues,mambo chileno,polish pop,russian trap,jazz pop,german drill,classic canadian rock,australian psych,schlager,hindi hip hop,el paso indie,reggae rock,golden age hip hop,scandipop,indie garage rock,arabesk,comic,belgian edm,melbourne bounce international,turkce drill
classic rock,6898320,9575104,6,15510978,8573370,15510208,10741425,15828848,3386908,4224927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
musica mexicana,4098278,1936216,7112259,3372873,1776749,3326293,4318153,3886591,13195440,738024,4763160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pov: indie,8028,4499388,355016,8698830,5132842,8989213,1863540,8915156,12,304648,927609,5850045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
permanent wave,2552862,9574692,5,14530756,9736837,14844396,5438441,14383936,168,3300654,9340,11164845,211950,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alternative metal,8127744,16843320,60,23360766,17139528,23916972,10569262,23076032,559468,10003914,6718723,21849958,5180625,1293695,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corrido,5802055,1853119,9892584,2558286,1325340,2499147,4959380,2968752,15901631,2174886,7208088,25,9123532,14366300,24441504,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trap,659295,2,8926618,171700,63,150360,240500,223938,8758592,983630,10064636,2276498,4417800,9883407,17483302,2485808,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filmi,9113220,11572869,1430352,14310198,10899616,14262244,12907550,15007704,10706755,5056413,84084,2593932,2463626,4248240,15999658,4739108,11678919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nueva musica mexicana,3775959,2026206,8959650,3208410,1972652,3228460,3891681,3693063,14381604,659776,6413714,3,6736820,13074340,23437526,36,2367630,3602214,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k-pop,72,1137920,3193372,3259151,1458504,3660844,1716,3177300,576352,2574,6853888,4614828,230204,2102648,7349295,6329290,1391764,9404600,4247835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
album rock,4943653,11496369,2,17661371,11088532,17908808,8164224,17603078,318600,4708300,2,11684148,705944,2945,1322040,14868285,12026119,4336596,13857837,4534313,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edm,120,2293256,7993935,4551000,2400706,4933920,252,4181184,483272,2324108,15800466,15241560,1806532,2708300,4421408,16831818,2728024,20864572,15654120,68832,7219872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contemporary country,77220,5669664,821898,10070260,6971328,10598140,1626898,10094840,99902,127405,2250594,6490044,26202,417358,4347696,9995804,5649840,4844892,7342048,174492,907911,3565060,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft rock,2600625,7030760,36,12407044,6990127,12632055,5651960,12594036,1624625,1596232,8,5063034,72420,167772,6090048,8054494,7032006,704460,6545625,2804055,24,8806530,346602,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop rap,329692,4,7917676,61824,9,75192,24,64416,7083432,565409,9615301,2014110,4311396,8958131,15599362,1702740,20,11994125,1933180,586300,10669654,1556000,4913840,6933060,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norteno,5682860,2328085,7978800,3657277,1852110,3545631,5552351,4201554,15092904,1589172,4954158,1,7537824,12565671,23441124,8,2760219,2535650,25,6272229,12834362,16983864,8323008,5824735,2362080,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop dance,112,1927000,8174586,3945216,2085470,4359879,180,3594786,498168,1808356,15844600,14624115,1765501,2870828,4863580,16087302,2254183,20702464,14896755,49408,7550028,1,3017898,8890654,1233496,16338705,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard rock,8510820,16186464,16,22754738,16160384,23051084,11737965,22668816,485268,9154981,27,18131520,3285480,185640,120,21172109,16782326,11497336,20282946,7983438,8,8069152,3223359,84,15097050,19626750,8491749,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sierreno,5550662,2145286,9516024,3083840,1702765,2982096,5211474,3577002,15474402,1728424,6635460,20,8543381,13969270,23793040,1,2731104,4001076,4,6152870,14413700,17451500,9217908,7472332,2033568,9,16659696,20519904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
